applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,total_credit_limit,monthly_expenses,estimated_debt,DTI,approved,approved_amount,interest_rate,monthly_income
A00847,60278.62382840229,816.2730310096144,5499.884158659529,23614.91896846253,33.0,ON,Part-time,323.0,685.0,22.65065080084279,1.0,6.0,On Time,88942.3863373284,27.25384392646357,503.6507335801191,33.32818387923132,1,15000.0,6.330925675681188,5023.218652366858
A00848,200000.0,2708.3333333333335,4134.165751739088,15957.95077876436,80.0,ON,Part-time,330.0,682.0,51.143181135131165,11.0,9.0,Late 30-60,137895.4573520641,7792.004688539363,1763.1030882670923,28.264834099691345,1,15000.0,11.11021328272087,16666.666666666668
A00849,43526.70809544727,528.1968768856993,726.8215584081095,11893.592251497088,49.0,ON,Part-time,579.0,900.0,33.51936615124497,6.0,2.0,On Time,70258.76405339126,5852.866609571715,588.7573094098874,35.7120892458265,1,4234.106403435819,0.0,3627.225674620606
A00850,60278.62382840229,1088.30674719977,7141.215274023056,11433.37157364746,79.0,ON,Part-time,501.0,900.0,35.67616104601146,11.0,0.0,On Time,45865.82951080146,4355.178922396468,409.0791800340644,33.223449272951605,0,0.0,0.0,5023.218652366858
,43845.60377498132,798.4051939776327,2782.2807050017304,21050.27936127014,44.0,ON,Full-time,56.0,653.0,43.07481018406192,3.0,7.0,On Time,66123.29510635689,2871.792702273781,712.0620963627584,49.981425461902326,1,0.0,0.0,3653.8003145817765
A00852,45354.353123067005,665.139950230926,6140.436069725635,30000.0,87.0,ON,Full-time,164.0,588.0,19.779015241930217,10.0,8.0,On Time,82716.32370644156,1961.4688053411644,409.01185683653534,40.326496632376006,0,0.0,0.0,3779.5294269222504
A00853,43534.38812353298,726.9775408081903,5102.626462206492,1041.83117443276,75.0,ON,Full-time,165.0,704.0,29.97252110492528,19.0,4.0,On Time,27384.210383542388,8823.526532717628,205.19345591560955,26.125511491765707,1,1041.83117443276,9.200384486934343,3627.865676961082
A00854,108500.30527506644,1998.342805811592,4337.844022073727,10663.088964319038,55.4,ON,Full-time,296.0,740.0,12.692029506696723,7.0,3.0,Late<30,215210.4836648735,3630.67211276331,682.8644522062618,31.422808464324664,1,0.0,0.0,9041.692106255536
A00855,121814.18927640226,2151.8284309754863,5932.710929879923,10231.256137775115,84.0,BC,Unemployed,349.6,812.0,35.404792255854765,1.0,1.0,Late 30-60,178806.786592801,4481.82308978615,1582.6542833137694,38.300479569261995,1,10231.256137775115,4.692629070246508,10151.18243970019
A00856,45009.40978046098,739.9584742326335,2333.954517284067,30000.0,39.0,BC,Full-time,409.0,455.0,55.836429943051215,17.0,0.0,On Time,26107.65877480959,7130.134421933712,364.4396150391855,41.44194994389636,0,0.0,0.0,3750.784148371748
A00857,39490.768449989,661.4261445682108,9412.590641776476,18271.75165230503,78.0,ON,Unemployed,105.0,638.0,32.76652315592438,17.0,3.0,On Time,38345.6683756585,7858.356589798008,314.1135576901029,37.97189143965327,0,0.0,0.0,3290.897370832417
A00858,75788.94966300849,854.4091371813079,5887.945291802295,23405.77942499921,81.0,BC,Part-time,565.0,629.0,49.957371799661935,1.0,7.0,On Time,138645.85830481848,6253.65066193059,1731.595672954266,46.50427031228457,1,0.0,0.0,6315.745805250707
A00859,45428.20641839488,615.1736285824308,3111.9244435437654,8282.582393025343,69.0,ON,Part-time,165.0,677.0,43.41269603569324,3.0,8.0,On Time,63342.83808875083,4195.46293137478,687.4708439962681,37.69155740816487,0,0.0,0.0,3785.6838681995737
A00860,82163.45607354809,1426.57713811065,4496.7985088515725,20844.85490497044,57.0,ON,Full-time,253.0,530.0,11.516960308270834,20.0,0.0,On Time,76480.50156847616,640.8692811400174,220.2057252301963,28.617915271160093,0,0.0,0.0,6846.954672795674
A00861,66267.94071450163,697.0060476927192,8056.847888768923,6056.790783385966,29.0,ON,Full-time,127.0,657.0,23.21399581781814,7.0,3.0,On Time,126620.92939909668,6116.921382721112,734.8444313797193,27.573556523509296,0,0.0,0.0,5522.328392875136
A00862,28060.77415366773,379.98964999758385,5566.210929461488,27119.121106540573,75.0,BC,Full-time,485.0,750.0,65.27235693266942,10.0,4.0,On Time,47166.76194699632,8462.76661273969,769.6714302906485,66.56044006610144,0,0.0,0.0,2338.3978461389775
A00863,129800.32676060624,1757.7127582165429,2928.356224602604,5798.979903759941,21.0,ON,Part-time,75.0,555.0,61.64251998107558,7.0,1.0,On Time,208109.8690982053,455.6511313137957,3207.104191036286,46.70374974133662,1,0.0,0.0,10816.693896717186
A00864,146963.39726343696,1990.1293379423755,6795.0802273655545,30000.0,55.0,ON,Full-time,220.0,688.0,30.333526849361892,4.0,1.0,Late<30,269331.1002974528,3532.0164729389003,2042.4405405602415,36.60152088455704,0,0.0,0.0,12246.94977195308
A00865,44073.133352727134,638.3389067740361,3154.892064822239,28763.484159483985,43.0,BC,Full-time,433.0,721.0,7.274021400814655,7.0,2.0,On Time,72926.48790946018,2476.4995685341173,132.61720843491614,32.73854031601709,0,0.0,0.0,3672.761112727261
A00866,49323.16954085446,522.428441678514,7925.016818614659,30000.0,39.0,ON,Part-time,536.0,844.0,31.960335984523446,0.0,0.0,Late<30,45875.851383466616,5403.16470425178,366.5519059479145,32.57650374274546,0,0.0,0.0,4110.2641284045385
A00867,69073.93249355428,1172.4144510252204,1304.5348717736083,21507.302945981508,98.0,BC,Part-time,438.0,743.0,25.23339384139477,12.8,7.0,Late>60,95033.92729395042,108.3621012388769,599.5071289256816,36.387639421040554,1,0.0,0.0,5756.161041129523
,70772.68463469807,722.5999965506304,7626.861704546085,19693.073368869136,60.0,ON,Part-time,434.0,671.0,24.616383241085902,11.0,0.0,On Time,124802.62230212778,8825.692635879228,768.047295020418,30.28360562535619,0,15000.0,10.54835404879682,5897.723719558173
A00869,83222.42621455951,1126.9703549888268,5202.67412852057,5812.235563394316,19.0,ON,Full-time,525.0,711.0,29.69266804790441,10.0,3.0,On Time,64187.140433955625,7916.718853868589,476.4718634624168,24.377454426192468,1,5812.235563394316,5.618571917395186,6935.202184546626
A00870,163587.3323260783,1863.749461191384,125.92612667494784,30000.0,41.0,BC,Full-time,132.0,756.0,8.72655200488862,9.0,6.0,On Time,121796.48126401486,1041.8074437809166,265.715831940717,18.9217484492537,1,25000.0,7.309823282269862,13632.277693839858
A00871,54804.43422915603,687.5817843607942,8982.235188321622,26210.60607799751,42.0,ON,Part-time,440.0,692.0,8.160433968863263,1.0,2.0,On Time,40471.12207057249,8924.47137591261,82.56547982567787,25.471800704860943,1,15000.0,4.820897277806447,4567.036185763002
A00872,40169.021887570365,606.9783748752193,5813.392169322986,23937.000178030663,65.0,BC,Part-time,533.0,758.0,37.874119662163366,20.0,8.0,On Time,31789.077513327367,7673.646697569196,300.9958314223868,37.850935355539555,1,0.0,0.0,3347.4184906308637
A00873,30041.66066054488,442.1954545317286,3518.2689708681146,30000.0,25.0,BC,Full-time,586.0,646.0,3.8573746581972777,12.0,2.0,On Time,19672.668028817785,9566.48214607967,18.97121277837238,36.396123807101475,1,0.0,0.0,2503.4717217120733
A00874,41545.10485680243,562.5899616025329,2325.946369638504,30000.0,56.0,ON,Part-time,390.0,800.0,21.64507217968893,11.0,4.0,On Time,72971.63062666912,2586.4916760121746,394.86905299596316,40.6534253154413,0,0.0,0.0,3462.0920714002023
A00875,58890.58522961377,938.634287119495,6168.8578326081615,30000.0,65.0,ON,Part-time,243.0,629.0,41.1431313667752,17.0,1.0,Late<30,101732.15096970272,8552.061355186333,1046.3948128927716,49.618031619515016,0,0.0,0.0,4907.548769134481
A00876,146866.44740615052,1641.8891896582527,5090.021835367382,8049.421397535348,53.0,ON,Full-time,145.0,611.0,39.978972108389726,17.0,4.0,On Time,106779.76282576896,1456.04751244646,1067.236289937972,23.121960261489207,1,8049.421397535348,12.09952916524958,12238.87061717921
A00877,46221.22330491504,591.0229983500393,9915.977755299851,30000.0,96.0,ON,Full-time,414.0,633.0,84.00012242770633,9.0,1.0,On Time,72026.79874442982,6962.85225201308,1512.5649781519674,66.29650521336501,0,0.0,0.0,3851.7686087429197
A00878,66962.89746581907,1126.219269061627,9832.159866537457,4935.832178787136,80.0,ON,Part-time,426.0,645.6,40.92264108333919,1.0,7.0,On Time,96457.59886033516,718.1646850164303,986.8249244805506,39.19331616151236,1,0.0,0.0,5580.241455484923
A00879,59384.50139110076,640.8121343344325,6350.2456614160965,30000.0,91.0,BC,Unemployed,211.0,755.0,51.14644111622801,18.0,8.0,On Time,54294.73882125738,7141.92980399699,694.245665510605,36.07118540419456,1,0.0,0.0,4948.708449258397
A00880,108466.49871973012,2009.623315320652,4428.705061058905,19710.115731495207,21.0,ON,Part-time,248.0,522.0,47.02330388570425,20.0,4.0,On Time,91226.03624302028,1517.5890076778653,1072.437406135953,37.368726719834186,0,10000.0,7.310618919258124,9038.874893310844
A00881,200000.0,3552.491021837153,4911.409691346621,7492.4488570480435,38.0,BC,Full-time,34.0,677.0,8.14529617146544,13.0,5.0,On Time,175175.75658262643,7350.107002478055,356.71460485650726,24.129554157296283,0,0.0,0.0,16666.666666666668
A00882,45915.84821822988,929.5681198223332,6824.790662368619,30000.0,62.0,BC,Full-time,443.8,712.0,34.058517229279225,18.0,3.0,On Time,73279.21026725684,4397.303376185789,623.9453113588356,52.361356932590894,0,0.0,0.0,3826.32068485249
A00883,60278.62382840229,1123.2522389335738,1015.7454423538136,30000.0,50.0,BC,Full-time,285.0,681.0,45.64120832258377,8.0,9.0,On Time,45891.34049854364,1346.2557122995734,523.634057974164,41.74387861694452,1,0.0,0.0,5023.218652366858
A00884,100919.70085131472,1366.6209490282204,3283.520738107182,18381.52342942885,44.0,BC,Part-time,209.0,675.0,13.393082934684006,19.0,6.0,Late<30,92537.20114466178,5713.463874100644,309.83960236849776,23.212713312113063,0,0.0,0.0,8409.975070942894
A00885,60278.62382840229,816.2730310096144,752.7224100360386,2505.631802874477,66.0,BC,Part-time,109.0,665.0,23.148274325339557,5.0,6.6,Late<30,44939.162690243145,247.0173256053887,260.0660164762032,22.175493475763243,0,0.0,0.0,5023.218652366858
A00886,150746.31394806204,1871.0521865158885,733.6075951691956,27328.202691176917,23.0,BC,Full-time,329.0,696.0,38.88206835459035,17.0,10.0,On Time,280743.11241891497,2372.047084597283,2728.9682217881746,39.881122005261126,1,15000.0,6.4547614553058175,12562.192829005171
A00887,80174.76493539244,843.9266666859884,1958.3924189423371,30000.0,77.0,BC,Unemployed,141.0,677.0,32.54036956071663,16.0,4.0,Late 30-60,130609.19924194113,2922.595158814726,1062.5179028405087,35.26961988239667,0,0.0,0.0,6681.230411282703
A00888,50028.79179630379,668.9489002027066,4852.5325459322685,30000.0,79.0,BC,Part-time,86.0,632.0,33.164424761665224,17.0,4.0,Late 30-60,60493.5900205903,9920.656791281832,501.5587787002223,38.86980166543189,1,0.0,0.0,4169.065983025316
A00889,80444.87251577369,1089.3576486511022,4541.948432596263,30000.0,67.0,BC,Full-time,139.0,654.0,50.736182891741535,19.0,10.0,On Time,154002.89010682618,7944.838705546804,1953.3796995791763,52.101329603754465,0,0.0,0.0,6703.739376314475
A00890,104229.63681725206,1411.442998566955,4854.958911658726,7686.104795252468,48.0,BC,Full-time,331.0,725.0,33.78932314677107,6.0,0.0,Late>60,98006.9521499015,3120.534720511342,827.8971442057878,27.108969616731414,1,7686.104795252468,10.313307840877288,8685.803068104338
A00891,90241.17528139298,1222.0159152688632,3354.7661056086977,28846.950125147006,35.0,ON,Full-time,25.0,774.0,33.507218400745174,1.0,1.0,Late>60,136449.85173839194,3649.608876939675,1143.0137457368994,37.2034238804047,0,0.0,0.0,7520.097940116081
A00892,77160.04232489374,784.4832196856082,823.5299033675814,30000.0,88.0,ON,Full-time,361.0,666.0,61.9440491917066,9.0,1.0,On Time,73898.1452481684,4383.2160132194695,1144.3875861071056,36.996415255079214,0,0.0,0.0,6430.003527074478
A00893,102062.16269233906,1382.091786458758,5502.955231831295,26751.49582516009,76.0,ON,Full-time,359.0,753.0,22.60565420793765,0.0,3.0,On Time,99189.99445392744,7888.558057994912,560.5636788781843,27.55882698406056,0,0.0,0.0,8505.180224361588
A00894,107435.69862102848,1653.3602457627735,2712.6858648317675,5462.251443386157,81.0,ON,Part-time,214.0,688.0,22.34856306313045,18.0,4.0,On Time,189845.72849697695,6808.347857997888,1060.6948088951578,31.229718190837502,0,5462.251443386157,8.649765392302099,8952.974885085707
A00895,119500.93750090228,1840.2709292838954,6149.341779171475,29561.414075813667,79.0,ON,Part-time,76.0,677.0,22.86419797959437,18.0,3.8,On Time,200825.260658096,5416.98222025933,1147.9271297475877,34.45950475636506,1,15000.0,8.205714937603123,9958.411458408524
A00896,82814.20998250369,1300.726552208634,9771.877391324182,30000.0,81.0,BC,Full-time,94.0,758.0,27.743722104402195,1.0,3.0,Late<30,77941.51677106033,4470.25481589684,540.5969454229752,33.201888875578746,0,0.0,0.0,6901.1841652086405
A00897,55074.43758639107,501.2408733857323,1113.1432147755015,30000.0,33.0,ON,Full-time,217.0,535.0,19.05656279786717,14.0,2.0,On Time,34260.94149434516,2542.7717760320943,163.2239457752604,24.282731546652293,1,0.0,0.0,4589.536465532589
A00898,64431.4304317189,1120.9757942749982,2121.2539872193997,30000.0,19.0,ON,Part-time,367.0,724.0,35.75438747255155,16.0,3.0,On Time,66775.201636194,4534.959050576528,596.8766082145597,40.37506020829885,0,0.0,0.0,5369.285869309909
A00899,109453.43462807137,1529.7103070697876,4730.945380993748,30000.0,31.0,BC,Full-time,51.0,611.0,30.129326247501133,2.0,4.0,On Time,179513.07897475816,7763.953374463028,1352.1520305309814,36.52909402712797,1,0.0,0.0,9121.11955233928
A00900,39796.41709598842,645.6537105519092,9686.138153459297,30000.0,66.0,BC,Unemployed,273.0,783.0,45.87521953774667,6.0,10.0,On Time,25900.166549546557,4476.975626107363,297.0439566311628,41.99466491138348,0,0.0,0.0,3316.3680913323683
A00901,71993.89872208021,1335.691236862691,7718.097762699956,11574.74813451425,52.0,BC,Full-time,443.0,614.0,53.48547690268703,18.0,10.0,On Time,108577.69173990266,5238.987353622042,1451.8324059254091,49.35659689002468,1,0.0,0.0,5999.491560173351
A00902,49184.34170692849,666.0379606146566,8982.2919316283,20807.55203613449,48.0,BC,Full-time,32.0,648.0,34.26465762131885,10.6,2.0,On Time,90235.80117427844,3385.692280238698,772.974708105513,42.723986256353854,1,0.0,0.0,4098.695142244041
A00903,60740.89123652073,1176.2489547337232,3337.148484757929,30000.0,37.0,ON,Part-time,415.0,523.0,49.049405949602495,11.0,5.0,Late 30-60,46700.07136611608,4854.958954883536,572.6526895780088,43.44160777785163,1,0.0,0.0,5061.740936376727
A00904,60278.62382840229,816.2730310096144,9920.384737785946,30000.0,82.0,ON,Part-time,424.0,716.0,56.36253944884776,13.0,3.0,Late<30,203472.6844899256,7599.232961086593,2867.059301581596,82.28453942859232,0,0.0,0.0,5023.218652366858
A00905,65877.32201387732,892.0887356045888,1028.328160641574,4868.401276994478,84.0,ON,Full-time,6.0,638.0,36.040456431151824,20.0,1.0,Late>60,38014.233543682,9220.97242938893,342.51258194867535,23.819316816176425,1,0.0,0.0,5489.776834489777
A00906,61280.58030373311,829.8411916130526,529.7290604610083,27241.297212062545,75.0,ON,Full-time,494.0,626.0,70.28986744539522,16.0,2.0,Late 30-60,91940.5039652061,4958.533049562613,1615.6214591442924,55.888807086203464,0,0.0,0.0,5106.715025311093
A00907,30335.439531053256,313.3448497578586,8556.026270540282,16313.591294891015,62.0,ON,Part-time,353.0,682.0,42.93428181493336,20.0,0.0,Late 30-60,51162.48976918454,1480.752572585019,549.1561885259534,43.79847168156333,0,0.0,0.0,2527.953294254438
A00908,86953.32705160268,1495.5000948747006,9272.648702069862,12044.30082152466,30.0,BC,Full-time,198.0,513.0,46.05249310996177,18.0,9.0,On Time,101487.5040612566,7742.656035640679,1168.4381453820592,39.256960243393465,0,10000.0,11.625610638571306,7246.110587633557
A00909,82680.75047114912,1081.0672930849537,905.8535754610176,25784.72349246604,58.0,BC,Full-time,434.0,610.0,1.2315944843237694,4.0,6.0,On Time,66607.03730510807,7588.04515497469,20.508214940529662,21.60134762103044,1,11000.0,0.0,6890.062539262427
A00910,176597.314729245,1610.1589756272176,1134.274267458415,30000.0,42.0,ON,Part-time,135.0,661.0,19.964266530137657,7.0,4.0,On Time,333255.7769005416,6758.379806163626,1663.3017881876262,25.30136385951442,1,15000.0,5.009718216938857,14716.44289410375
A00911,51334.11821552025,999.7719031222804,331.74157755773814,1478.839339554581,29.0,ON,Part-time,287.0,826.0,46.31108159206214,13.6,6.0,Late 30-60,27204.68550001801,5832.653338982787,314.969602469431,31.252293223125683,0,0.0,0.0,4277.843184626688
A00912,66807.80298342531,904.6889987338844,1045.0756264272409,30000.0,84.0,ON,Part-time,566.0,698.0,74.48500814508,1.0,4.0,Late<30,89028.53547791412,3204.9280972599327,1657.8227975542443,54.11065764941591,0,0.0,0.0,5567.3169152854425
A00913,67825.38689716667,749.3604835848007,2094.198168002809,30000.0,19.0,ON,Full-time,407.0,719.0,7.791462346528154,11.6,0.0,Late<30,71845.67654828129,7481.2027939572945,139.94572089669362,23.69566203602343,1,15000.0,8.523852130252335,5652.115574763889
A00914,60278.62382840229,816.2730310096144,9700.76618910001,30000.0,76.0,BC,Full-time,335.0,686.0,35.79822839736042,19.0,2.0,On Time,157001.66026778182,9840.588574536365,1405.0953232577103,53.18041158747131,0,0.0,0.0,5023.218652366858
A00915,57088.17228424228,773.0689996824476,6678.602222396805,9851.542928010052,46.0,ON,Full-time,1.0,900.0,34.86015676755975,15.0,8.0,On Time,74491.36370395178,4692.310280587233,649.1951541372674,33.00236602263549,0,9851.542928010052,7.843469617193243,4757.347690353524
A00916,68837.97011453754,932.1808453010293,7785.530255185421,30000.0,86.0,BC,Part-time,184.0,769.0,52.0542183156416,16.0,10.0,On Time,89635.49957482686,1628.006253589769,1166.4764659249092,44.428805329128096,0,0.0,0.0,5736.497509544795
A00917,81141.37274607013,1034.9380445090144,7761.394036915221,21904.64330034333,77.0,BC,Part-time,560.0,476.0,56.77498658567232,9.0,6.0,On Time,65354.14177420673,2249.6158930703746,927.6201306371786,33.88349613193806,0,0.0,0.0,6761.781062172511
A00918,65729.5951255172,890.088267324712,5350.737497792146,17406.564726212182,89.0,ON,Full-time,437.0,702.0,36.52601300610538,11.0,6.0,Late<30,99879.6352978987,2571.9023347088146,912.0512144840276,37.66774370836086,1,0.0,0.0,5477.466260459766
A00919,47895.80459044448,655.1050489252004,7974.889777130172,28716.039120437727,40.0,BC,Full-time,21.0,789.0,32.9627955148723,8.0,4.0,On Time,25323.58651499218,6360.808648218474,208.6840509992162,32.43364710877202,1,0.0,0.0,3991.3170492037066
A00920,65975.91277556078,1157.149349769119,5958.075323899697,30000.0,47.0,ON,Part-time,211.0,534.0,54.881923323798034,12.0,2.0,On Time,35084.41631580544,7669.08592707222,481.3750615260608,37.9870347846493,1,0.0,0.0,5497.992731296731
